Salesdate;Product;Price;Amount;Sales;PaymethodID;Customer ID;Costs;Deliverydate;DelcompID;OrderID
8-1-2019;64-Granite Signal Mirror;234;80;18720;5;344;14227,2;11-1-2019;DC3;20191110262
8-1-2019;37-EverGlow Single;165;32;5280;5;432;3801,6;9-1-2019;DC3;20191110263
8-1-2019;61-Granite Ice;165;44;7260;1;107;5953,2;12-1-2019;DC4;20191110264
8-1-2019;133-TrailChef Deluxe Cook Set;223;83;18509;7;346;14251,93;10-1-2019;DC4;20191110265
8-1-2019;10-BugShield Lotion;205;18;3690;5;350;3062,7;11-1-2019;DC2;20191110266
8-1-2019;126-Sun Shield;77;23;1771;3;575;1221,99;9-1-2019;DC4;20191110267
8-1-2019;19-Canyon Mule Journey Backpack;143;90;12870;6;214;8622,9;11-1-2019;DC3;20191110268
8-1-2019;13-BugShield Spray;196;50;9800;3;3;6370;9-1-2019;DC1;20191110269
8-1-2019;4-Bear Edge;149;45;6705;7;126;4827,6;11-1-2019;DC4;20191110270
8-1-2019;7-Blue Steel Max Putter;176;33;5808;5;689;4820,64;11-1-2019;DC1;20191110271
8-1-2019;30-Deluxe Family Relief Kit;184;79;14536;3;288;11483,44;9-1-2019;DC1;20191110272
8-1-2019;17-Canyon Mule Cooler;91;27;2457;4;286;1818,18;10-1-2019;DC3;20191110273
8-1-2019;59-Granite Grip;168;22;3696;4;203;2919,84;11-1-2019;DC2;20191110274
8-1-2019;41-Firefly Charger;175;47;8225;7;228;5510,75;11-1-2019;DC4;20191110275
8-1-2019;111-Seeker 50;71;16;1136;5;523;897,44;9-1-2019;DC4;20191110276
8-1-2019;57-Granite Climbing Helmet;53;15;795;1;130;628,05;10-1-2019;DC2;20191110277
8-1-2019;47-Firefly Rechargeable Battery;187;6;1122;2;112;762,96;10-1-2019;DC4;20191110278
8-1-2019;129-Trail Star;129;73;9417;1;502;7533,6;11-1-2019;DC3;20191110279
8-1-2019;118-Star Gazer 3;72;52;3744;5;435;2695,68;12-1-2019;DC4;20191110280
8-1-2019;126-Sun Shield;77;12;924;7;446;637,56;11-1-2019;DC1;20191110281
8-1-2019;30-Deluxe Family Relief Kit;184;27;4968;6;334;3924,72;10-1-2019;DC1;20191110282
8-1-2019;104-Polar Sports;94;48;4512;1;612;3835,2;12-1-2019;DC4;20191110283
8-1-2019;40-Firefly 4;169;75;12675;3;159;10140;10-1-2019;DC4;20191110284
8-1-2019;73-Hibernator Lite;233;11;2563;4;11;2101,66;10-1-2019;DC3;20191110285
8-1-2019;68-Hailstorm Titanium Woods Set;133;82;10906;1;688;8397,62;12-1-2019;DC4;20191110286
8-1-2019;1-Aloe Relief;81;41;3321;2;73;2690,01;12-1-2019;DC1;20191110287
8-1-2019;44-Firefly Lite;159;62;9858;4;133;6900,6;12-1-2019;DC2;20191110288
8-1-2019;129-Trail Star;129;47;6063;7;539;4850,4;9-1-2019;DC3;20191110289
8-1-2019;88-Lady Hailstorm Steel Woods Set;141;81;11421;5;221;9365,22;11-1-2019;DC3;20191110290
8-1-2019;101-Pocket Gizmo;207;14;2898;4;201;2202,48;12-1-2019;DC2;20191110291
8-1-2019;57-Granite Climbing Helmet;53;92;4876;5;308;3852,04;11-1-2019;DC3;20191110292
8-1-2019;92-Lux;223;57;12711;4;46;9024,81;10-1-2019;DC2;20191110293
8-1-2019;90-Lady Hailstorm Titanium Woods Set;196;13;2548;3;363;2114,84;10-1-2019;DC1;20191110294
8-1-2019;135-TrailChef Kettle;163;15;2445;3;335;1931,55;9-1-2019;DC4;20191110295
8-1-2019;28-Course Pro Umbrella;136;32;4352;5;430;2959,36;12-1-2019;DC1;20191110296
8-1-2019;113-Seeker Mini;237;42;9954;4;487;7863,66;12-1-2019;DC4;20191110297
8-1-2019;38-Fairway;78;57;4446;6;180;3290,04;12-1-2019;DC1;20191110298
8-1-2019;12-BugShield Natural;186;89;16554;4;440;13408,74;10-1-2019;DC1;20191110299
8-1-2019;80-Husky Rope 200;187;5;935;1;4;785,4;12-1-2019;DC1;20191110300
8-1-2019;9-BugShield Extreme;50;2;100;3;115;83;12-1-2019;DC3;20191110301
8-1-2019;81-Husky Rope 50;204;74;15096;4;581;12680,64;11-1-2019;DC1;20191110302
8-1-2019;40-Firefly 4;169;26;4394;3;20;3515,2;11-1-2019;DC1;20191110303
8-1-2019;56-Granite Chalk Bag;140;78;10920;4;651;7534,8;10-1-2019;DC3;20191110304
8-1-2019;143-Zodiak;151;60;9060;2;388;6342;10-1-2019;DC2;20191110305
8-1-2019;126-Sun Shield;77;25;1925;5;5;1328,25;11-1-2019;DC1;20191110306
8-1-2019;45-Firefly Mapreader;168;21;3528;1;241;2998,8;11-1-2019;DC1;20191110307
8-1-2019;75-Hibernator Pillow;245;70;17150;6;237;13377;10-1-2019;DC2;20191110308
8-1-2019;97-Mountain Man Deluxe;66;22;1452;7;293;1059,96;9-1-2019;DC3;20191110309
8-1-2019;96-Mountain Man Combination;150;35;5250;1;650;4147,5;10-1-2019;DC1;20191110310
8-1-2019;75-Hibernator Pillow;245;88;21560;6;25;16816,8;11-1-2019;DC3;20191110311
8-1-2019;135-TrailChef Kettle;163;45;7335;4;287;5794,65;10-1-2019;DC4;20191110312
8-1-2019;93-Max Gizmo;76;10;760;5;664;570;10-1-2019;DC4;20191110313
8-1-2019;113-Seeker Mini;237;59;13983;2;665;11046,57;10-1-2019;DC2;20191110314
8-1-2019;66-Hailstorm Steel Woods Set;100;74;7400;4;270;4884;11-1-2019;DC2;20191110315
8-1-2019;47-Firefly Rechargeable Battery;187;4;748;3;321;508,64;12-1-2019;DC2;20191110316
8-1-2019;75-Hibernator Pillow;245;93;22785;1;235;17772,3;10-1-2019;DC2;20191110317
8-1-2019;10-BugShield Lotion;205;8;1640;7;132;1361,2;12-1-2019;DC1;20191110318
8-1-2019;118-Star Gazer 3;72;89;6408;7;143;4613,76;10-1-2019;DC2;20191110319
8-1-2019;132-TrailChef Cup;179;1;179;5;330;146,78;12-1-2019;DC2;20191110320
8-1-2019;14-Calamine Relief;97;97;9409;4;367;7715,38;11-1-2019;DC3;20191110321
8-1-2019;49-Glacier Basic;215;42;9030;7;447;7224;11-1-2019;DC2;20191110322
8-1-2019;84-Infinity;138;85;11730;6;434;9501,3;9-1-2019;DC3;20191110323
8-1-2019;62-Granite Pulley;132;68;8976;7;78;7360,32;10-1-2019;DC4;20191110324
8-1-2019;54-Granite Belay;214;73;15622;1;237;10310,52;10-1-2019;DC3;20191110325
8-1-2019;97-Mountain Man Deluxe;66;4;264;2;26;192,72;12-1-2019;DC4;20191110326
8-1-2019;24-Course Pro Gloves;64;4;256;2;179;171,52;9-1-2019;DC1;20191110327
8-1-2019;12-BugShield Natural;186;41;7626;1;469;6177,06;10-1-2019;DC2;20191110328
8-1-2019;3-Auto Pilot;81;35;2835;6;567;1899,45;9-1-2019;DC4;20191110329
8-1-2019;53-Granite Axe;67;74;4958;1;487;3470,6;10-1-2019;DC2;20191110330
8-1-2019;70-Hibernator;174;9;1566;4;62;1221,48;11-1-2019;DC2;20191110331
8-1-2019;63-Granite Shovel;127;50;6350;3;487;5143,5;11-1-2019;DC3;20191110332
8-1-2019;10-BugShield Lotion;205;62;12710;3;578;10549,3;11-1-2019;DC1;20191110333
8-1-2019;38-Fairway;78;94;7332;4;557;5425,68;10-1-2019;DC4;20191110334
8-1-2019;130-TrailChef Canteen;52;98;5096;7;521;3822;10-1-2019;DC3;20191110335
8-1-2019;84-Infinity;138;12;1656;5;82;1341,36;9-1-2019;DC3;20191110336
8-1-2019;120-Star Lite;226;64;14464;6;558;12005,12;10-1-2019;DC4;20191110337
8-1-2019;11-BugShield Lotion Lite;65;54;3510;2;111;2527,2;12-1-2019;DC3;20191110338
8-1-2019;56-Granite Chalk Bag;140;54;7560;3;36;5216,4;11-1-2019;DC3;20191110339
8-1-2019;70-Hibernator;174;4;696;1;49;542,88;9-1-2019;DC4;20191110340
8-1-2019;18-Canyon Mule Extreme Backpack;202;21;4242;6;257;2969,4;9-1-2019;DC2;20191110341
8-1-2019;55-Granite Carabiner;247;74;18278;7;658;11880,7;10-1-2019;DC3;20191110342
8-1-2019;126-Sun Shield;77;50;3850;5;673;2656,5;11-1-2019;DC2;20191110343
8-1-2019;139-TrailChef Water Bag;149;90;13410;5;440;9923,4;11-1-2019;DC2;20191110344
8-1-2019;48-Flicker Lantern;177;22;3894;4;1;2608,98;12-1-2019;DC2;20191110345
8-1-2019;5-Bear Survival Edge;60;38;2280;4;448;1892,4;12-1-2019;DC4;20191110346
8-1-2019;41-Firefly Charger;175;95;16625;7;192;11138,75;11-1-2019;DC1;20191110347
8-1-2019;1-Aloe Relief;81;32;2592;6;71;2099,52;12-1-2019;DC2;20191110348
8-1-2019;107-Ranger Vision;111;89;9879;4;523;8397,15;11-1-2019;DC1;20191110349
8-1-2019;10-BugShield Lotion;205;98;20090;5;126;16674,7;11-1-2019;DC2;20191110350
8-1-2019;131-TrailChef Cook Set;107;26;2782;1;416;1863,94;10-1-2019;DC4;20191110351
8-1-2019;17-Canyon Mule Cooler;91;61;5551;1;463;4107,74;9-1-2019;DC2;20191110352
8-1-2019;9-BugShield Extreme;50;77;3850;3;625;3195,5;11-1-2019;DC4;20191110353
8-1-2019;29-Dante;178;25;4450;5;408;3738;9-1-2019;DC1;20191110354
8-1-2019;120-Star Lite;226;95;21470;2;303;17820,1;10-1-2019;DC3;20191110355
8-1-2019;60-Granite Hammer;54;4;216;1;679;162;12-1-2019;DC3;20191110356
8-1-2019;117-Star Gazer 2;54;79;4266;2;597;3028,86;9-1-2019;DC4;20191110357
8-1-2019;124-Sun Shelter 30;180;46;8280;2;682;5630,4;12-1-2019;DC1;20191110358
8-1-2019;57-Granite Climbing Helmet;53;31;1643;2;649;1297,97;12-1-2019;DC3;20191110359
8-1-2019;33-EverGlow Butane;233;57;13281;5;51;9429,51;12-1-2019;DC2;20191110360
8-1-2019;56-Granite Chalk Bag;140;63;8820;4;336;6085,8;9-1-2019;DC1;20191110361
8-1-2019;63-Granite Shovel;127;65;8255;5;497;6686,55;9-1-2019;DC4;20191110362
8-1-2019;18-Canyon Mule Extreme Backpack;202;80;16160;2;221;11312;11-1-2019;DC2;20191110363
8-1-2019;102-Polar Extreme;185;70;12950;7;235;10230,5;12-1-2019;DC1;20191110364
8-1-2019;140-Trendi;191;6;1146;6;238;939,72;12-1-2019;DC4;20191110365
8-1-2019;4-Bear Edge;149;39;5811;6;652;4183,92;11-1-2019;DC3;20191110366
8-1-2019;114-Single Edge;200;7;1400;3;503;1120;11-1-2019;DC3;20191110367
8-1-2019;111-Seeker 50;71;29;2059;6;440;1626,61;9-1-2019;DC2;20191110368
8-1-2019;111-Seeker 50;71;9;639;1;681;504,81;11-1-2019;DC3;20191110369
8-1-2019;108-Retro;109;71;7739;6;199;6268,59;10-1-2019;DC1;20191110370
8-1-2019;120-Star Lite;226;37;8362;6;120;6940,46;9-1-2019;DC1;20191110371
8-1-2019;117-Star Gazer 2;54;42;2268;1;570;1610,28;11-1-2019;DC3;20191110372
8-1-2019;9-BugShield Extreme;50;50;2500;3;255;2075;9-1-2019;DC3;20191110373
8-1-2019;82-Husky Rope 60;88;71;6248;2;147;4436,08;10-1-2019;DC4;20191110374
8-1-2019;94-Maximus;150;94;14100;6;323;10857;10-1-2019;DC4;20191110375
8-1-2019;41-Firefly Charger;175;43;7525;2;131;5041,75;10-1-2019;DC1;20191110376
8-1-2019;62-Granite Pulley;132;24;3168;4;86;2597,76;9-1-2019;DC2;20191110377
8-1-2019;15-Canyon Mule Carryall;213;98;20874;5;262;14611,8;9-1-2019;DC3;20191110378
8-1-2019;96-Mountain Man Combination;150;83;12450;7;629;9835,5;12-1-2019;DC4;20191110379
8-1-2019;16-Canyon Mule Climber Backpack;186;95;17670;6;342;12192,3;11-1-2019;DC4;20191110380
8-1-2019;79-Husky Rope 100;221;72;15912;1;9;12888,72;9-1-2019;DC2;20191110381
8-1-2019;37-EverGlow Single;165;33;5445;7;649;3920,4;12-1-2019;DC1;20191110382
8-1-2019;25-Course Pro Golf and Tee Set;229;93;21297;7;589;16398,69;11-1-2019;DC1;20191110383
8-1-2019;43-Firefly Extreme;100;68;6800;7;684;5372;12-1-2019;DC1;20191110384
8-1-2019;73-Hibernator Lite;233;34;7922;5;206;6496,04;9-1-2019;DC4;20191110385
8-1-2019;82-Husky Rope 60;88;53;4664;3;143;3311,44;9-1-2019;DC1;20191110386
8-1-2019;123-Sun Shelter 15;95;55;5225;6;191;3709,75;10-1-2019;DC2;20191110387
8-1-2019;14-Calamine Relief;97;39;3783;4;408;3102,06;10-1-2019;DC1;20191110388
8-1-2019;51-Glacier GPS;84;85;7140;2;188;5140,8;11-1-2019;DC2;20191110389
8-1-2019;100-Opera Vision;77;8;616;5;381;425,04;12-1-2019;DC4;20191110390
8-1-2019;137-TrailChef Single Flame;120;90;10800;3;67;8316;9-1-2019;DC2;20191110391
8-1-2019;78-Husky Harness Extreme;249;21;5229;5;439;3921,75;9-1-2019;DC4;20191110392
8-1-2019;72-Hibernator Extreme;249;52;12948;2;505;9581,52;12-1-2019;DC2;20191110393
8-1-2019;123-Sun Shelter 15;95;29;2755;5;594;1956,05;12-1-2019;DC4;20191110394
8-1-2019;108-Retro;109;24;2616;4;386;2118,96;11-1-2019;DC1;20191110395
8-1-2019;100-Opera Vision;77;12;924;6;118;637,56;12-1-2019;DC2;20191110396
8-1-2019;110-Seeker 35;150;100;15000;7;3;12450;10-1-2019;DC1;20191110397
8-1-2019;124-Sun Shelter 30;180;10;1800;3;127;1224;12-1-2019;DC3;20191110398
8-1-2019;83-Inferno;111;15;1665;1;70;1132,2;10-1-2019;DC1;20191110399
8-1-2019;2-Astro Pilot;115;81;9315;6;240;7638,3;12-1-2019;DC3;20191110400
8-1-2019;90-Lady Hailstorm Titanium Woods Set;196;93;18228;7;326;15129,24;11-1-2019;DC2;20191110401
8-1-2019;103-Polar Ice;221;91;20111;6;556;13675,48;12-1-2019;DC1;20191110402
8-1-2019;94-Maximus;150;25;3750;7;512;2887,5;12-1-2019;DC4;20191110403
8-1-2019;41-Firefly Charger;175;57;9975;2;296;6683,25;10-1-2019;DC1;20191110404
8-1-2019;61-Granite Ice;165;30;4950;5;601;4059;11-1-2019;DC2;20191110405
8-1-2019;7-Blue Steel Max Putter;176;44;7744;2;126;6427,52;9-1-2019;DC1;20191110406
8-1-2019;10-BugShield Lotion;205;81;16605;1;445;13782,15;11-1-2019;DC2;20191110407
8-1-2019;122-Sun Blocker;77;7;539;6;630;393,47;10-1-2019;DC3;20191110408
8-1-2019;10-BugShield Lotion;205;38;7790;4;635;6465,7;10-1-2019;DC3;20191110409
8-1-2019;83-Inferno;111;71;7881;1;365;5359,08;9-1-2019;DC2;20191110410
8-1-2019;115-Sky Pilot;233;96;22368;4;555;16999,68;12-1-2019;DC2;20191110411
8-1-2019;102-Polar Extreme;185;67;12395;7;544;9792,05;11-1-2019;DC1;20191110412
8-1-2019;73-Hibernator Lite;233;39;9087;4;275;7451,34;11-1-2019;DC4;20191110413
8-1-2019;13-BugShield Spray;196;27;5292;1;383;3439,8;11-1-2019;DC4;20191110414
8-1-2019;55-Granite Carabiner;247;16;3952;1;215;2568,8;9-1-2019;DC3;20191110415
8-1-2019;41-Firefly Charger;175;64;11200;4;228;7504;10-1-2019;DC4;20191110416
8-1-2019;20-Canyon Mule Weekender Backpack;84;58;4872;1;207;3166,8;9-1-2019;DC1;20191110417
8-1-2019;136-TrailChef Kitchen Kit;203;73;14819;6;621;11855,2;9-1-2019;DC3;20191110418
8-1-2019;24-Course Pro Gloves;64;3;192;5;630;128,64;9-1-2019;DC4;20191110419
8-1-2019;78-Husky Harness Extreme;249;49;12201;5;28;9150,75;10-1-2019;DC2;20191110420
8-1-2019;75-Hibernator Pillow;245;69;16905;4;142;13185,9;10-1-2019;DC4;20191110421
8-1-2019;71-Hibernator Camp Cot;237;49;11613;2;124;9406,53;10-1-2019;DC3;20191110422
8-1-2019;40-Firefly 4;169;27;4563;3;509;3650,4;12-1-2019;DC1;20191110423
8-1-2019;5-Bear Survival Edge;60;47;2820;1;53;2340,6;9-1-2019;DC1;20191110424
8-1-2019;2-Astro Pilot;115;12;1380;5;313;1131,6;10-1-2019;DC4;20191110425
8-1-2019;7-Blue Steel Max Putter;176;78;13728;4;135;11394,24;9-1-2019;DC4;20191110426
8-1-2019;41-Firefly Charger;175;45;7875;3;648;5276,25;10-1-2019;DC4;20191110427
8-1-2019;83-Inferno;111;42;4662;4;422;3170,16;11-1-2019;DC2;20191110428
8-1-2019;5-Bear Survival Edge;60;77;4620;2;618;3834,6;10-1-2019;DC2;20191110429
8-1-2019;9-BugShield Extreme;50;53;2650;6;595;2199,5;10-1-2019;DC4;20191110430
8-1-2019;6-Bella;147;87;12789;4;70;8568,63;10-1-2019;DC2;20191110431
8-1-2019;129-Trail Star;129;75;9675;5;469;7740;9-1-2019;DC3;20191110432
8-1-2019;130-TrailChef Canteen;52;25;1300;4;288;975;12-1-2019;DC2;20191110433
8-1-2019;28-Course Pro Umbrella;136;27;3672;5;629;2496,96;10-1-2019;DC3;20191110434
8-1-2019;12-BugShield Natural;186;10;1860;6;210;1506,6;11-1-2019;DC3;20191110435
8-1-2019;6-Bella;147;72;10584;3;317;7091,28;12-1-2019;DC2;20191110436
8-1-2019;50-Glacier Deluxe;84;92;7728;2;695;6568,8;10-1-2019;DC1;20191110437
8-1-2019;144-Zone;177;74;13098;2;665;10740,36;12-1-2019;DC1;20191110438
8-1-2019;135-TrailChef Kettle;163;7;1141;6;560;901,39;10-1-2019;DC1;20191110439
8-1-2019;70-Hibernator;174;65;11310;3;692;8821,8;12-1-2019;DC4;20191110440
8-1-2019;56-Granite Chalk Bag;140;53;7420;3;620;5119,8;9-1-2019;DC3;20191110441
8-1-2019;37-EverGlow Single;165;29;4785;4;60;3445,2;11-1-2019;DC3;20191110442
8-1-2019;114-Single Edge;200;14;2800;2;509;2240;10-1-2019;DC1;20191110443
8-1-2019;82-Husky Rope 60;88;32;2816;7;142;1999,36;11-1-2019;DC4;20191110444
8-1-2019;134-TrailChef Double Flame;209;63;13167;3;263;9875,25;9-1-2019;DC4;20191110445
8-1-2019;53-Granite Axe;67;43;2881;2;653;2016,7;12-1-2019;DC1;20191110446
8-1-2019;91-Legend;175;75;13125;7;379;10500;12-1-2019;DC3;20191110447
8-1-2019;68-Hailstorm Titanium Woods Set;133;61;8113;5;669;6247,01;11-1-2019;DC1;20191110448
8-1-2019;141-TX;181;61;11041;7;361;7507,88;10-1-2019;DC1;20191110449
8-1-2019;115-Sky Pilot;233;34;7922;6;309;6020,72;9-1-2019;DC3;20191110450
8-1-2019;72-Hibernator Extreme;249;25;6225;3;348;4606,5;12-1-2019;DC4;20191110451
8-1-2019;127-Trail Master;73;55;4015;4;538;3051,4;12-1-2019;DC2;20191110452
8-1-2019;40-Firefly 4;169;36;6084;7;167;4867,2;10-1-2019;DC2;20191110453
8-1-2019;18-Canyon Mule Extreme Backpack;202;82;16564;5;641;11594,8;10-1-2019;DC3;20191110454
8-1-2019;144-Zone;177;60;10620;1;466;8708,4;11-1-2019;DC4;20191110455
8-1-2019;131-TrailChef Cook Set;107;52;5564;5;268;3727,88;9-1-2019;DC4;20191110456
8-1-2019;103-Polar Ice;221;91;20111;2;418;13675,48;12-1-2019;DC3;20191110457
8-1-2019;7-Blue Steel Max Putter;176;87;15312;3;68;12708,96;12-1-2019;DC2;20191110458
8-1-2019;131-TrailChef Cook Set;107;71;7597;6;526;5089,99;10-1-2019;DC2;20191110459
8-1-2019;68-Hailstorm Titanium Woods Set;133;77;10241;7;204;7885,57;12-1-2019;DC1;20191110460
8-1-2019;121-Star Peg;181;85;15385;6;571;12923,4;10-1-2019;DC4;20191110461
8-1-2019;99-Mountain Man Extreme;117;71;8307;7;596;6977,88;12-1-2019;DC4;20191110462
8-1-2019;28-Course Pro Umbrella;136;89;12104;2;551;8230,72;10-1-2019;DC1;20191110463
8-1-2019;85-Insect Bite Relief;138;73;10074;1;385;6548,1;11-1-2019;DC3;20191110464
8-1-2019;23-Compact Relief Kit;173;82;14186;1;10;10497,64;11-1-2019;DC2;20191110465
8-1-2019;92-Lux;223;48;10704;5;53;7599,84;9-1-2019;DC2;20191110466
8-1-2019;127-Trail Master;73;63;4599;2;492;3495,24;11-1-2019;DC3;20191110467
8-1-2019;133-TrailChef Deluxe Cook Set;223;15;3345;3;156;2575,65;9-1-2019;DC2;20191110468
8-1-2019;94-Maximus;150;14;2100;6;475;1617;11-1-2019;DC1;20191110469
8-1-2019;94-Maximus;150;7;1050;1;418;808,5;9-1-2019;DC1;20191110470
8-1-2019;113-Seeker Mini;237;76;18012;4;361;14229,48;9-1-2019;DC4;20191110471
8-1-2019;95-Mountain Man Analog;126;71;8946;3;261;7067,34;10-1-2019;DC2;20191110472
8-1-2019;111-Seeker 50;71;80;5680;3;493;4487,2;11-1-2019;DC4;20191110473
8-1-2019;37-EverGlow Single;165;46;7590;5;430;5464,8;10-1-2019;DC1;20191110474
8-1-2019;48-Flicker Lantern;177;93;16461;3;99;11028,87;10-1-2019;DC1;20191110475
8-1-2019;124-Sun Shelter 30;180;67;12060;1;127;8200,8;10-1-2019;DC4;20191110476
8-1-2019;82-Husky Rope 60;88;83;7304;6;582;5185,84;11-1-2019;DC3;20191110477
8-1-2019;40-Firefly 4;169;90;15210;7;163;12168;11-1-2019;DC1;20191110478
8-1-2019;136-TrailChef Kitchen Kit;203;91;18473;7;387;14778,4;10-1-2019;DC3;20191110479
8-1-2019;53-Granite Axe;67;60;4020;1;436;2814;11-1-2019;DC1;20191110480
8-1-2019;60-Granite Hammer;54;38;2052;5;110;1539;9-1-2019;DC3;20191110481
8-1-2019;13-BugShield Spray;196;75;14700;1;163;9555;9-1-2019;DC4;20191110482
8-1-2019;77-Husky Harness;109;77;8393;6;552;6630,47;10-1-2019;DC2;20191110483
8-1-2019;128-Trail Scout;181;86;15566;7;453;11518,84;12-1-2019;DC3;20191110484
8-1-2019;92-Lux;223;72;16056;6;460;11399,76;9-1-2019;DC3;20191110485
8-1-2019;72-Hibernator Extreme;249;45;11205;4;477;8291,7;9-1-2019;DC3;20191110486
8-1-2019;69-Hawk Eye;149;88;13112;7;416;10882,96;9-1-2019;DC3;20191110487
8-1-2019;53-Granite Axe;67;3;201;6;558;140,7;10-1-2019;DC4;20191110488
8-1-2019;138-TrailChef Utensils;206;49;10094;2;26;6561,1;9-1-2019;DC2;20191110489
8-1-2019;64-Granite Signal Mirror;234;66;15444;6;573;11737,44;11-1-2019;DC2;20191110490
8-1-2019;10-BugShield Lotion;205;91;18655;4;495;15483,65;12-1-2019;DC1;20191110491
8-1-2019;138-TrailChef Utensils;206;94;19364;3;54;12586,6;10-1-2019;DC1;20191110492
8-1-2019;138-TrailChef Utensils;206;96;19776;6;65;12854,4;11-1-2019;DC3;20191110493
8-1-2019;94-Maximus;150;34;5100;6;460;3927;10-1-2019;DC4;20191110494
8-1-2019;124-Sun Shelter 30;180;96;17280;1;344;11750,4;9-1-2019;DC1;20191110495
8-1-2019;132-TrailChef Cup;179;73;13067;7;320;10714,94;11-1-2019;DC3;20191110496
8-1-2019;14-Calamine Relief;97;76;7372;3;334;6045,04;9-1-2019;DC1;20191110497
8-1-2019;139-TrailChef Water Bag;149;58;8642;4;436;6395,08;10-1-2019;DC1;20191110498
8-1-2019;76-Hibernator Self - Inflating Mat;51;13;663;2;583;556,92;12-1-2019;DC4;20191110499
8-1-2019;139-TrailChef Water Bag;149;94;14006;4;359;10364,44;9-1-2019;DC3;20191110500
8-1-2019;7-Blue Steel Max Putter;176;51;8976;6;54;7450,08;11-1-2019;DC4;20191110501
8-1-2019;99-Mountain Man Extreme;117;51;5967;5;497;5012,28;11-1-2019;DC3;20191110502
8-1-2019;60-Granite Hammer;54;27;1458;6;41;1093,5;10-1-2019;DC4;20191110503
8-1-2019;132-TrailChef Cup;179;90;16110;3;279;13210,2;10-1-2019;DC2;20191110504
8-1-2019;9-BugShield Extreme;50;10;500;3;219;415;12-1-2019;DC2;20191110505
8-1-2019;43-Firefly Extreme;100;100;10000;7;256;7900;11-1-2019;DC4;20191110506
8-1-2019;75-Hibernator Pillow;245;40;9800;1;403;7644;10-1-2019;DC4;20191110507
8-1-2019;5-Bear Survival Edge;60;87;5220;4;530;4332,6;10-1-2019;DC2;20191110508
8-1-2019;85-Insect Bite Relief;138;51;7038;1;37;4574,7;9-1-2019;DC2;20191110509
8-1-2019;24-Course Pro Gloves;64;97;6208;6;234;4159,36;11-1-2019;DC2;20191110510
8-1-2019;10-BugShield Lotion;205;57;11685;6;639;9698,55;9-1-2019;DC3;20191110511
8-1-2019;98-Mountain Man Digital;116;15;1740;4;201;1218;10-1-2019;DC1;20191110512
8-1-2019;28-Course Pro Umbrella;136;87;11832;6;362;8045,76;10-1-2019;DC1;20191110513
8-1-2019;57-Granite Climbing Helmet;53;13;689;4;32;544,31;10-1-2019;DC4;20191110514
8-1-2019;35-EverGlow Kerosene;106;46;4876;1;73;3461,96;11-1-2019;DC2;20191110515
8-1-2019;110-Seeker 35;150;89;13350;7;8;11080,5;11-1-2019;DC3;20191110516
8-1-2019;107-Ranger Vision;111;35;3885;3;478;3302,25;10-1-2019;DC1;20191110517
8-1-2019;64-Granite Signal Mirror;234;27;6318;5;405;4801,68;11-1-2019;DC3;20191110518
8-1-2019;143-Zodiak;151;52;7852;6;528;5496,4;10-1-2019;DC4;20191110519
8-1-2019;19-Canyon Mule Journey Backpack;143;25;3575;1;326;2395,25;12-1-2019;DC2;20191110520
8-1-2019;134-TrailChef Double Flame;209;68;14212;1;221;10659;11-1-2019;DC1;20191110521
8-1-2019;130-TrailChef Canteen;52;98;5096;6;394;3822;10-1-2019;DC2;20191110522
8-1-2019;7-Blue Steel Max Putter;176;75;13200;6;159;10956;10-1-2019;DC1;20191110523
8-1-2019;14-Calamine Relief;97;23;2231;4;147;1829,42;12-1-2019;DC1;20191110524
8-1-2019;99-Mountain Man Extreme;117;52;6084;2;281;5110,56;10-1-2019;DC2;20191110525
8-1-2019;144-Zone;177;41;7257;2;658;5950,74;9-1-2019;DC3;20191110526
8-1-2019;9-BugShield Extreme;50;96;4800;4;555;3984;9-1-2019;DC1;20191110527
8-1-2019;137-TrailChef Single Flame;120;51;6120;6;156;4712,4;11-1-2019;DC1;20191110528
8-1-2019;46-Firefly Multi-light;248;37;9176;3;536;7799,6;9-1-2019;DC3;20191110529
8-1-2019;11-BugShield Lotion Lite;65;41;2665;2;603;1918,8;9-1-2019;DC1;20191110530
8-1-2019;84-Infinity;138;28;3864;3;436;3129,84;12-1-2019;DC2;20191110531
8-1-2019;111-Seeker 50;71;45;3195;4;172;2524,05;11-1-2019;DC1;20191110532
8-1-2019;39-Firefly 2;130;73;9490;6;279;7971,6;10-1-2019;DC4;20191110533
8-1-2019;102-Polar Extreme;185;71;13135;7;360;10376,65;10-1-2019;DC2;20191110534
8-1-2019;33-EverGlow Butane;233;67;15611;7;487;11083,81;10-1-2019;DC4;20191110535
8-1-2019;43-Firefly Extreme;100;9;900;7;192;711;10-1-2019;DC4;20191110536
8-1-2019;65-Hailstorm Steel Irons;178;8;1424;6;61;1025,28;11-1-2019;DC1;20191110537
8-1-2019;128-Trail Scout;181;92;16652;6;535;12322,48;10-1-2019;DC1;20191110538
8-1-2019;131-TrailChef Cook Set;107;84;8988;5;116;6021,96;10-1-2019;DC3;20191110539
8-1-2019;101-Pocket Gizmo;207;93;19251;4;319;14630,76;11-1-2019;DC3;20191110540
8-1-2019;138-TrailChef Utensils;206;70;14420;3;653;9373;12-1-2019;DC4;20191110541
